Fecha;year;month;day;day_name;Veh;Linea;Descripcion;Correccion;Sistema;Retraso_minutos;Causó_desalojo;Porcentaje_desalojo;Supervisor_reviso;Cat;Fiabilidad_Servicio
2021-05-26;2021;5;26;Wednesday;54;1;bpa permanece enecendido;reste a sicas;unidad de control de auxiliares;3.0;0;0.0;915;1;0
2021-07-22;2021;7;22;Thursday;54;1;condensacion por aire acondicionado;se limpiaron filtros y se ajusto carga de gas;aire acondicionado;0.0;0;0.0;1285;4;0
2021-07-23;2021;7;23;Friday;54;1;condensacion por aire acondicionado m1;se limparon condensador y evaporador;aire acondicionado;3.5;0;0.0;1285;4;0
2021-08-09;2021;8;9;Monday;54;1;baja traccion;se cambio gstf;generador de senal traccion frenado;0.0;0;0.0;289;1;0
2021-08-26;2021;8;26;Thursday;54;1;bloqueo a cero bars;se restablecio termico de ventilacion de equipo;ventiladores de equipo;3.0;0;0.0;915;1;0
2021-09-06;2021;9;6;Monday;54;1;falla de ventiladores de equipo;se restablecio termico;ventiladores de equipo;1.0;0;0.0;2269;1;0
2022-02-23;2022;2;23;Wednesday;54;1;bloqueo a cero bars;se reviso cap;caja de aparatos;4.0;0;0.0;2269;1;0
2022-05-23;2022;5;23;Monday;54;1;tres puertas no abren;se cambiaron pletinas;puertas;3.0;1;40.0;915;1;1
2022-07-30;2022;7;30;Saturday;54;1;bloqueo a 2 bars y disyuntor;se cambio gstf;generador de senal traccion frenado;10.0;1;50.0;3288;1;1
2022-10-14;2022;10;14;Friday;54;1;puertas no abrieron;se ajusto altura e hiperblocks de acopladores;acoplador;0.0;0;0.0;2269;3;0
2022-11-17;2022;11;17;Thursday;54;1;bloqueo a 32 y falla mayor de frenado;se cambio uef;unidad electronica de frenado;0.0;0;0.0;1379;1;0
2022-11-29;2022;11;29;Tuesday;54;1;disyuntor en m1;se cambio gate unit;convertidor de traccion;0.0;0;0.0;1379;1;0
2022-12-01;2022;12;1;Thursday;54;1;baja traccion;se cambiaron reles de lavado;relevadores;12.0;1;20.0;1379;1;1
2023-03-03;2023;3;3;Friday;54;1;no abren puertas;se cambio sicas;unidad de control de auxiliares;13.0;1;70.0;1319;1;1
2023-03-19;2023;3;19;Sunday;54;1;2a puerta izquierda no funciona;se cambio pletina;puertas;0.0;0;0.0;2274;1;0
2023-03-28;2023;3;28;Tuesday;54;1;sin mantenimiento de cierre;itl reseteo 6a puerta derecha;puertas;3.0;1;40.0;2269;1;1
2023-04-03;2023;4;3;Monday;54;1;falla de aire acondicionado m2;en revision;aire acondicionado;0.0;0;0.0;2485;4;0
2023-05-27;2023;5;27;Saturday;54;1;falla electronica;se cambio chopper;convertidor de traccion;0.0;0;0.0;915;1;0
2023-06-28;2023;6;28;Wednesday;54;1;falla clima de usuarios;se reparo falso en termistor;aire acondicionado;0.0;0;0.0;3288;4;0
2023-08-13;2023;8;13;Sunday;54;1;falla electronica;se cambio fusible de precarga de ondulador;convertidor de traccion;3.0;0;0.0;3288;1;0
2023-09-18;2023;9;18;Monday;54;1;clima de m2 con condensado;se limpiaron filtros;aire acondicionado;0.0;0;0.0;2485;4;0
2023-10-11;2023;10;11;Wednesday;54;1;sexta puerta izquierda lenta para abrir;se cambian pletinas;puertas;6.0;0;0.0;2269;1;1
2023-10-14;2023;10;14;Saturday;54;1;sexta puerta derecha no funciona;se cambian pletinas;puertas;3.0;0;0.0;2269;1;0
2023-10-25;2023;10;25;Wednesday;54;1;tim no enciende;se cambio tim;tim;0.0;0;0.0;2274;1;0
2023-11-09;2023;11;9;Thursday;54;1;segunda piuerta izquierda no cierra;se cambio pletina;puertas;2.0;0;0.0;2269;1;0
2023-12-04;2023;12;4;Monday;54;1;bloqueo a 2 bars;se cambio tarjeta a81 de cet;convertidor de traccion;4.0;0;0.0;2269;1;0
2024-01-16;2024;1;16;Tuesday;54;1;bloqueo 32 bars no permite la apertura de puertas;se cambia fuente de la uef;unidad electronica de frenado;0.0;0;0.0;3288;1;0
2024-02-17;2024;2;17;Saturday;54;1;no da mtto de cierre 5a izquierda puerta v54 no cierra;no se encontro falla;puertas;5.0;1;30.0;2274;2;1
2024-03-24;2024;3;24;Sunday;54;1;repprtan falla condensado m1;ajuste de termistor;aire acondicionado;0.0;0;0.0;3288;4;0
2024-04-06;2024;4;6;Saturday;54;1;bloqueo 2 bar;se restablecio mvcap;ventiladores de equipo;0.0;0;0.0;542;2;0
2024-04-15;2024;4;15;Monday;54;1;reportan condesado en m2;se limpian filtros del clima de usuarios m1 y m2;aire acondicionado;0.0;0;0.0;2269;4;0
2024-04-23;2024;4;23;Tuesday;54;1;no abrieron las puertas izquierdas del v54;se cambia tarjeta 5 del sicas;unidad de control de auxiliares;14.0;1;100.0;2269;1;1
2024-04-28;2024;4;28;Sunday;54;1;no abrio puertas izquierdas;se cambiaron sicas cmt y cmc;unidad de control de auxiliares;7.0;1;20.0;2274;1;1
2024-05-11;2024;5;11;Saturday;54;1;presenta filtracion de agua por rejilla de alumbrado;se carga refrigerante por presentar condensacion;aire acondicionado;0.0;0;0.0;2485;4;0
2025-02-08;2025;2;8;Saturday;54;1;reportan falla de 54 clima de m2 no enfria y 60 falla decompresor intermitente;se revisa tiempos de llenado y se repone aceite en el v60;compresor de aire;0.0;0;0.0;2285;3;0
2025-03-03;2025;3;3;Monday;54;1;54 de m2 no enfria ;se restblece plc twido;aire acondicionado;0.0;0;0.0;2485;4;0
2025-03-18;2025;3;18;Tuesday;54;1;falla de clima de m2;se puenteo sensor de retorno;aire acondicionado;0.0;0;0.0;2274;4;0
2025-04-08;2025;4;8;Tuesday;54;1;bloqueo 32 bar micas de transito encendidas m2 v64;cambio de perno enclavamiento m2 v54 ajuste altura acoplador;acoplador;0.0;0;0.0;2485;3;0
2025-04-24;2025;4;24;Thursday;54;1;clima de m1 no enfia;se repara y se cambian filtros;aire acondicionado;0.0;0;0.0;2269;4;0
2016-02-22;2016;2;22;Monday;55;1;bloqueo a 0 bars y falla de disyuntor;se resetea disyuntor;disyuntor;4.0;1;40.0;915;1;1
2016-05-31;2016;5;31;Tuesday;55;1;termico en m2;se resetea termico;interruptores temomagneticos;1.5;0;0.0;740;2;0
2016-06-01;2016;6;1;Wednesday;55;1;termico en m2;se reaprietan lineas de termico;interruptores temomagneticos;1.5;0;0.0;740;2;0
2016-10-11;2016;10;11;Tuesday;55;1;fuga area de br;se cambia manguera freno estacionamiento;tuberias y mangueras neumaticas;0.0;0;0.0;289;3;0
2017-02-24;2017;2;24;Friday;55;1;rejilla protectora de alumbrado suelta a la altura de la tercer puerta lderecho;se fija rejilla;interiores de vehiculo;0.0;0;0.0;1285;3;0
2017-05-07;2017;5;7;Sunday;55;1;averia clima m2;en revision;aire acondicionado;4.0;0;0.0;2269;2;0
2017-06-10;2017;6;10;Saturday;55;1;no se escucha soneria de ruptor;linea suelta en el buser;radio y voceo;0.0;0;0.0;3179;2;0
2017-10-29;2017;10;29;Sunday;55;1;falla redundancia sicas m1 y m2;55se cambia tardjeta sicas;unidad de control de auxiliares;0.0;0;0.0;593;1;0
2017-11-24;2017;11;24;Friday;55;1;falla clima m1 y m2;se cambio fusible de control de aa;aire acondicionado;0.0;0;0.0;2485;4;0
2017-12-07;2017;12;7;Thursday;55;1;pasamanos desoldado en m1;se solda pasamanos;interiores de vehiculo;0.0;0;0.0;289;3;0
2017-12-20;2017;12;20;Wednesday;55;1;no enfria clima m1 y m2;se cambia fusible en plc de m2 de climas;aire acondicionado;0.0;0;0.0;915;4;0
2018-02-15;2018;2;15;Thursday;55;1;clima de m1 y m2 no enfrian;secambia fusible;aire acondicionado;0.0;0;0.0;2485;4;0
2018-02-21;2018;2;21;Wednesday;55;1;clima de m1 y m2 no enfrian;se carga gas;aire acondicionado;0.0;0;0.0;289;4;0
2018-05-01;2018;5;1;Tuesday;55;1;clima de m2 no enfria;se resetea clima;aire acondicionado;0.0;0;0.0;1285;4;0
2018-05-13;2018;5;13;Sunday;55;1;clima de m2 no enfria;en revision;aire acondicionado;0.0;0;0.0;3288;4;0
2018-06-21;2018;6;21;Thursday;55;1;no abren puertas en los tres vehiculos tripleta 555059;se reviza botonera;puertas;4.0;1;60.0;2269;2;1
2018-08-23;2018;8;23;Thursday;55;1;bloqueo a 3bars;se cambia cable de paratren;paratren;6.0;1;90.0;915;1;1
2018-08-31;2018;8;31;Friday;55;1;bloqueo 0 bar;chopper y gate unit averiados;convertidor de traccion;5.0;0;0.0;915;1;1
2018-09-21;2018;9;21;Friday;55;1;baja traccion ;se cambia scp;control de puertas y velocidad;3.3;0;0.0;1285;1;0
2018-09-30;2018;9;30;Sunday;55;1;bajo frenado y traccion;se corrige falso en relevador;relevadores;3.0;0;0.0;1319;1;0
2019-03-08;2019;3;8;Friday;55;1;falla de a a condicionado;se cambio fusible de plc;aire acondicionado;0.0;0;0.0;3288;1;0
2019-03-14;2019;3;14;Thursday;55;1;falla disyuntor;se reseteo;disyuntor;12.0;0;0.0;1319;1;1
2019-03-20;2019;3;20;Wednesday;55;1;falla de disyuntor;se cambio gate unit;convertidor de traccion;7.0;0;0.0;1319;1;1
2019-05-14;2019;5;14;Tuesday;55;1;filtraciones en m1 y m2 ;se corrigen filtraciones en climas;aire acondicionado;0.0;0;0.0;289;4;0
2019-05-14;2019;5;14;Tuesday;55;1;limpiaparabrisas no funciona;se corrige brazo del limpiaparabrisas;cabina;0.0;0;0.0;289;3;0
2019-09-04;2019;9;4;Wednesday;55;1;filtracion de agua en clima de m1;se repara filtracion;aire acondicionado;0.0;0;0.0;2485;4;0
2020-12-17;2020;12;17;Thursday;55;1;no abre puertas;se cambia tj de sicas;unidad de control de auxiliares;7.5;1;15.0;1319;1;1
2020-12-18;2020;12;18;Friday;55;1;redundancia en sicas;se cambia tarjeta de sicas;unidad de control de auxiliares;3.0;1;45.0;915;1;1
2021-02-04;2021;2;4;Thursday;55;1;falla de disyuntor;choper averiado;convertidor de traccion;2.0;0;0.0;915;1;0
2021-02-14;2021;2;14;Sunday;55;1;no hay mtto de cierre;se ajusta bkp;puertas;3.0;1;20.0;289;2;1
2021-02-28;2021;2;28;Sunday;55;1;golpeteo en ruedas;se maquinan ruedas;ruedas;0.0;0;0.0;3288;3;0
2021-05-02;2021;5;2;Sunday;55;1;falla de compresor;se rellena aceite;compresor de aire;0.0;0;0.0;289;3;0
2021-06-14;2021;6;14;Monday;55;1;rechinido y olor a balatas;se cambia empaque ;compresor de aire;6.0;0;0.0;2269;3;1
2021-08-08;2021;8;8;Sunday;55;1;falla de frenado y falla mcp;se cambio valvula de descarga;tuberias y mangueras neumaticas;0.0;0;0.0;2485;3;0
2021-08-21;2021;8;21;Saturday;55;1;bloqueo a 2 bars y falla de disyuntor;limpieza a cpc;caja de aparatos;20.0;1;85.0;1319;1;1
2021-10-22;2021;10;22;Friday;55;1;5 puerta izq no funciona;se cambio pletina;puertas;0.0;0;0.0;1379;1;0
2021-11-18;2021;11;18;Thursday;55;1;bloqueo a 32 bars;limpieza de acopladores de vehs 5559;acoplador;10.0;0;0.0;3288;3;1
2021-12-04;2021;12;4;Saturday;55;1;falla a acondicionado de m1 y m2;se recargo refrigerante;aire acondicionado;0.0;0;0.0;2269;4;0
2022-01-23;2022;1;23;Sunday;55;1;redundancia en sicas;se cambia sicas;unidad de control de auxiliares;3.0;0;0.0;2486;1;0
2022-04-26;2022;4;26;Tuesday;55;1;14 lamparas apagadas;se cambian tubos y balastras;interiores de vehiculo;0.0;0;0.0;2269;2;0
2022-06-06;2022;6;6;Monday;55;1;no funciona aacondicionado de m1 y m2;se limpiaron filtros;aire acondicionado;0.0;0;0.0;2274;4;0
2022-06-25;2022;6;25;Saturday;55;1;bloqueo a 0 y falla electronica;se dio mtto a cpc s;caja de aparatos;5.0;0;0.0;1319;1;1
2022-06-30;2022;6;30;Thursday;55;1;bloqueo 2 bars y falla de sicas;se cambiaron sicas;unidad de control de auxiliares;7.0;0;0.0;915;1;1
2022-07-07;2022;7;7;Thursday;55;1;bloqueo 2 bars;se cambio scpv;control de puertas y velocidad;12.0;1;25.0;2274;1;1
2022-08-05;2022;8;5;Friday;55;1;falla electronica;se cambio cpc;caja de aparatos;2.0;0;0.0;915;1;0
2022-10-13;2022;10;13;Thursday;55;1;falla de compresor;se cambio compresor;compresor de aire;0.0;0;0.0;3288;3;0
2022-11-07;2022;11;7;Monday;55;1;aa de m1 y m2 no enfria;se resetearon controladores;aire acondicionado;0.0;0;0.0;3288;4;0
2023-09-12;2023;9;12;Tuesday;55;1;falla de sicas ;se cambio sicas;unidad de control de auxiliares;0.0;0;0.0;2269;1;0
2023-10-02;2023;10;2;Monday;55;1;ruedas cuadradas;se cambio cilindro de freno eje 5;ruedas;0.0;0;0.0;2269;3;0
2023-10-08;2023;10;8;Sunday;55;1;golpetero de ruedas en bogie remolque;se cambio cilindro de freno eje 3;ruedas;0.0;0;0.0;2485;3;0
2023-11-11;2023;11;11;Saturday;55;1;motor de limpiaparabrisas golpeteando en 2a velocidad;se ajusto motor de limpiaparabrisas;limpiaparabrisas;1.0;0;0.0;2269;3;0
2023-11-13;2023;11;13;Monday;55;1;vidrio quebrado en ventana de cabina;se cambio ventana;interiores de vehiculo;0.0;0;0.0;2485;3;0
2023-11-13;2023;11;13;Monday;55;1;no da mantenimiento de cierre;se cambio pletina;puertas;9.0;1;90.0;3288;1;1
2023-11-23;2023;11;23;Thursday;55;1;llave rota de manipulador ;se retira llave danada;manipulador;0.0;0;0.0;2485;1;0
2023-12-11;2023;12;11;Monday;55;1;falla de arillo de hombre muerto;se cambio manipulador de traccion;manipulador;0.0;0;0.0;2485;1;0
2024-01-16;2024;1;16;Tuesday;55;1;presencia de humo en area de usuarios;se cambia cilindro de freno de remolque y se reperfila;frenos de disco;5.0;1;100.0;3288;3;1
2024-05-11;2024;5;11;Saturday;55;1;se esucha tronido en mecanismo de li mpiaparabrisas;se da mtto a mecanismo de limpiaparabrisas;limpiaparabrisas;0.0;0;0.0;2485;3;0
2024-05-13;2024;5;13;Monday;55;1;reportan bloq 2bar;se cambio transductor de corriente tcm2;caja de aparatos;0.0;0;0.0;2274;1;0
2024-05-14;2024;5;14;Tuesday;55;1;reprtan 5ta puerta ld no abre ni cierra;se cambio pletina ;puertas;0.0;0;0.0;2269;1;0
2024-11-17;2024;11;17;Sunday;55;1;reportan la 5 puerta izquierda no abre;se cambio platina;puertas;0.0;0;0.0;542;1;0
2024-12-02;2024;12;2;Monday;55;1;el hule del limpiaparabrisas salio de su posicion;se cambia pluma;limpiaparabrisas;0.0;0;0.0;2269;3;0
2024-12-12;2024;12;12;Thursday;55;1;falla de frenado y bloqueo a 32 bar al tironeo;se cambio uef;unidad electronica de frenado;0.0;0;0.0;2269;1;0
2016-03-02;2016;3;2;Wednesday;56;1;falla de clima de m2;falso en conector de tarjeta;aire acondicionado;0.0;0;0.0;2269;4;0
2016-03-07;2016;3;7;Monday;56;1;falla de disyuntor;se resetea disynutor y se hacen pruebas;disyuntor;4.0;0;0.0;593;1;0
2016-04-30;2016;4;30;Saturday;56;1;no funciona voceo a usuarios;se resetea tim;unidad de control de voceo tim;0.0;0;0.0;915;1;0
2016-05-12;2016;5;12;Thursday;56;1;clima de m1 no enfria;reset a tarjeta de control;aire acondicionado;3.0;0;0.0;2269;4;0
2016-06-11;2016;6;11;Saturday;56;1;1a puerta izq no cierra;se cambio pletina;puertas;1.0;0;0.0;593;1;0
2016-06-12;2016;6;12;Sunday;56;1;clima m1 no enfria;no se encontro falla;aire acondicionado;0.0;0;0.0;289;2;0
2016-08-08;2016;8;8;Monday;56;1;puertas no abren;se cambia tarjeta de sicas;unidad de control de auxiliares;12.0;1;60.0;915;1;1
2016-08-25;2016;8;25;Thursday;56;1;clima de m1 enfria poco;se carga gas;aire acondicionado;1.0;0;0.0;2269;4;0
2016-09-08;2016;9;8;Thursday;56;1;clima m1 no enfria;se resetea clima;aire acondicionado;0.0;0;0.0;289;4;0
2016-10-02;2016;10;2;Sunday;56;1;falla de disyuntor;se cambia gstf;generador de senal traccion frenado;5.0;0;0.0;593;1;1
2016-10-05;2016;10;5;Wednesday;56;1;clima de m1 no enfria;se cambian termistores;aire acondicionado;0.0;0;0.0;2269;4;0
2017-01-22;2017;1;22;Sunday;56;1;falla de disyuntor y bloqueo a 2 bar;se le quita veh 67 a tripleta por tener diametro nuevo;disyuntor;3.0;0;0.0;1319;1;0
2017-04-04;2017;4;4;Tuesday;56;1;cartero ambar m1 izq encendido constante;se cambia tarjeta de sicas;unidad de control de auxiliares;0.0;0;0.0;915;1;0
2017-04-23;2017;4;23;Sunday;56;1;falla disyuntor y bloqueo 0 bars;se restablese disyuntor sube a pruebas;disyuntor;2.0;0;0.0;915;1;0
2017-05-25;2017;5;25;Thursday;56;1;falla en ventiladores de equipo ;se cambia mvcap;ventiladores de equipo;2.0;0;0.0;915;1;0
2017-10-09;2017;10;9;Monday;56;1;falla de ventiladores de equipo;se cambia ventilador de cap;ventiladores de equipo;3.0;0;0.0;593;1;0
2017-11-25;2017;11;25;Saturday;56;1; aire acondicionado en m1 no enfria;en revision;aire acondicionado;0.0;0;0.0;2485;4;0
2017-12-24;2017;12;24;Sunday;56;1;no abren puertas;se resetean sicas y uef;unidad de control de auxiliares;6.0;1;30.0;1319;1;1
2018-02-19;2018;2;19;Monday;56;1;bloqueo 0 2 bars y fem;se cambian hiperblocks de acoplador;acoplador;15.0;1;70.0;289;2;1
2018-08-01;2018;8;1;Wednesday;56;1;2a pta der no abre;se cambio pletina;puertas;3.0;0;0.0;915;1;0
2018-08-14;2018;8;14;Tuesday;56;1;bloqueo a 0 bars;no se encontro falla;unidad electronica de frenado;3.0;0;0.0;1319;1;0
2019-05-02;2019;5;2;Thursday;56;1;bloqueo a0 bars;se cambia sensor de velocidad;sensores de velocidad;7.0;0;0.0;1319;1;1
2019-05-14;2019;5;14;Tuesday;56;1;falla de elctronica de mandos;se cambio el sibas;unidad de control de traccion;0.0;0;0.0;915;1;0
2019-05-16;2019;5;16;Thursday;56;1;falla de cet;choper averiado;convertidor de traccion;0.0;0;0.0;1319;1;0
2019-06-12;2019;6;12;Wednesday;56;1;falla de disyuntor;chopper averiado;convertidor de traccion;2.0;0;0.0;593;1;0
2019-07-20;2019;7;20;Saturday;56;1;clima de usuarios no enfria;no se encontro falla;aire acondicionado;0.0;0;0.0;2269;4;0
2019-09-12;2019;9;12;Thursday;56;1;falla de sicas y bloqueo a 2 bars;no se encontro falla;unidad de control de auxiliares;35.0;1;80.0;915;1;1
2019-11-24;2019;11;24;Sunday;56;1;no da mtto cierre ptas 5ta pta lado derecho;se cambio pletina ;puertas;6.0;1;80.0;1319;1;1
2019-12-02;2019;12;2;Monday;56;1;pasamanos desoldado;se suelda pasamanos;interiores de vehiculo;0.0;0;0.0;289;3;0
2020-01-19;2020;1;19;Sunday;56;1;4ta puerta lado derecho no funciona ;se cambio pletina;puertas;10.0;1;60.0;1319;1;1
2020-04-11;2020;4;11;Saturday;56;1;4ta pta lado derecho mo abre;se cambio pletina;puertas;0.0;0;0.0;1318;1;0
2020-06-28;2020;6;28;Sunday;56;1;clima de m1 no enfria;compresor averiado;aire acondicionado;0.0;0;0.0;2269;4;0
2020-08-31;2020;8;31;Monday;56;1;clima de m1 no enfria;se repara averia;aire acondicionado;0.0;0;0.0;289;4;0
2020-09-02;2020;9;2;Wednesday;56;1;clima de m1 no enfria;en revision;aire acondicionado;0.0;0;0.0;289;4;0
2020-09-08;2020;9;8;Tuesday;56;1;falla de disyuntor;no se encontro falla;disyuntor;2.0;0;0.0;1319;1;0
2021-01-13;2021;1;13;Wednesday;56;1;puerta 3 izq no cierra;se cambia pletina;puertas;6.0;1;60.0;593;1;1
2021-04-12;2021;4;12;Monday;56;1;pantografo no sube;baleros averiados;pantografo;0.0;0;0.0;2485;3;0
2021-08-29;2021;8;29;Sunday;56;1;falla clima m1;no se encontro falla;aire acondicionado;0.0;0;0.0;3288;4;0
2022-04-03;2022;4;3;Sunday;56;1;no abre puertas;se cambio rele rnc1;relevadores;6.0;1;30.0;2269;2;1
2022-04-28;2022;4;28;Thursday;56;1;bloqueo a cero bars;se cambio contactor de at;caja de aparatos;0.0;0;0.0;915;1;0
2022-06-03;2022;6;3;Friday;56;1;no funciona aacondicionado de m1 y m2;sin informacion;aire acondicionado;0.0;0;0.0;2485;4;0
2022-07-10;2022;7;10;Sunday;56;1;bloqueo a 0 bars;se cambio contactor ct;caja de aparatos;0.0;0;0.0;2485;1;0
2022-07-31;2022;7;31;Sunday;56;1;no funciona tmg;se cambio tim;radio y voceo;0.0;0;0.0;915;1;0
2023-09-19;2023;9;19;Tuesday;56;1;bloqueo a 2 bars;se cambio choper ;convertidor de traccion;4.0;0;0.0;542;1;0
2023-10-05;2023;10;5;Thursday;56;1;filtraciones de agua;se sellaron tapas de aa en techo detren;bastidores y carroceria;4.0;0;0.0;2269;3;0
2023-10-10;2023;10;10;Tuesday;56;1;no cierran 1a y 3a puerta;se cambian pletinas;puertas;5.0;0;0.0;2274;1;1
2023-10-19;2023;10;19;Thursday;56;1;no da mantenimiento de cierre;se cambian bkps;puertas;11.0;1;95.0;3288;2;1
2023-11-08;2023;11;8;Wednesday;56;1;control de puertas se defasa constantemente;se cambio control de puerta;control de puertas y velocidad;3.0;0;0.0;1319;1;0
2023-11-14;2023;11;14;Tuesday;56;1;bloqueo a 32 bars ;se cambio bkp 6a puerta izquierda;puertas;8.0;1;90.0;3288;3;1
2023-11-23;2023;11;23;Thursday;56;1;exceso de condensado de clima m1;se realiza limpieza de filtros ;aire acondicionado;0.0;0;0.0;2274;4;0
2023-12-21;2023;12;21;Thursday;56;1;pantografo replegado;se restablecio pantografo;pantografo;10.0;0;0.0;2485;3;1
2024-04-15;2024;4;15;Monday;56;1;falla de clima de m1;se cambian sondas danadas;aire acondicionado;0.0;0;0.0;2269;4;0
2024-04-29;2024;4;29;Monday;56;1;clima de m2 no funciona;falso en sensor de linea de retorno se corrigio ok quedo;aire acondicionado;0.0;0;0.0;3288;4;0
2024-04-30;2024;4;30;Tuesday;56;1;falla vent de equipos  bloq 0 bar;se restablecio guardamotor del mvcap;ventiladores de equipo;0.0;0;0.0;542;2;0
2024-08-07;2024;8;7;Wednesday;56;1;reportan falla 0bar;resetean proteccion de ventialcion de equipos;compresor de aire;4.0;0;0.0;2274;3;0
2024-08-20;2024;8;20;Tuesday;56;1;clima usuarios m2 no enfria;se repara clima de m2;aire acondicionado;0.0;0;0.0;2485;4;0
2024-08-29;2024;8;29;Thursday;56;1;bloqueo a 0 bar;se cambia pfn;presostatos;0.0;0;0.0;2274;3;0
2024-09-23;2024;9;23;Monday;56;1;clima usuarios m2 no enfria;se restablece compresor;aire acondicionado;0.0;0;0.0;2485;4;0
2025-02-14;2025;2;14;Friday;56;1;ruedas cuadradas en b remolque;se realiza maquinado de ruedas;ruedas;0.0;0;0.0;2485;3;0
2025-02-19;2025;2;19;Wednesday;56;1;radio no emite solo recibe;se reparo microfono de radio tetra;radio y voceo;0.0;0;0.0;2274;1;0
2025-04-15;2025;4;15;Tuesday;56;1;reportan falla claxon se queda pegado;se cambia electrovalvula de claxon;claxon;0.0;0;0.0;3892;3;0
2016-01-20;2016;1;20;Wednesday;57;1;bloqueo a 0 bar;se repara tarjeta del sicas;unidad de control de auxiliares;0.0;0;0.0;915;2;0
2016-03-14;2016;3;14;Monday;57;1;redundancia en sicas;se resetea sicas;unidad de control de auxiliares;3.0;0;0.0;593;1;0
2016-04-19;2016;4;19;Tuesday;57;1;bloqueo a 3 bars y se apaga paratren;se cambia caja de conmutacion;paratren;0.0;0;0.0;593;1;0
2016-04-28;2016;4;28;Thursday;57;1;bloqueo a 3 bars;se ambia cc;paratren;1.0;0;0.0;1319;1;0
2016-06-20;2016;6;20;Monday;57;1;fuga de aire en cacopaldor de m2;se cambia manguera de frenado;acoplador;0.0;0;0.0;289;3;0
2016-07-08;2016;7;8;Friday;57;1;fuga de aire en manometros de cabina;se corrigio conector de manometro;cabina;4.0;1;75.0;1285;3;1
